round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score,d_accuracy,d_recall,d_precision,d_f1_score
1,Federated,Resnet50,0.14539453082084655,0.0111,0.00021568420119358035,0.011099999999999999,0.00041431251096086895,0.0124,0.0002569263200453247,0.010953180983793229,0.0004894191212843666
2,Federated,Resnet50,0.1474995394706726,0.01,0.0001001001001001001,0.01,0.00019821605550049553,0.010799999999999999,0.00010881331724106431,0.010061018346732634,0.00021509164720933034
3,Federated,Resnet50,0.14990834789276122,0.0103,0.0002687984429659099,0.0103,0.00043679955961633974,0.008,8.27079404540238e-05,0.010061018346732632,0.0001637038072381003
4,Federated,Resnet50,0.15022907047271727,0.01,0.0001,0.01,0.00019801980198019803,0.0068000000000000005,6.848484848484849e-05,0.010060606060606062,0.00013586696914582355
5,Federated,Resnet50,0.14915402603149414,0.0104,0.013934701807737792,0.0104,0.000926694288557344,0.0064,0.001071473250152593,0.010417920703634991,0.000626986564059989
6,Federated,Resnet50,0.14607634925842286,0.0122,0.002786976111513466,0.012199999999999999,0.002198173279942253,0.0144,0.0033953463426174236,0.014427128427128427,0.0026324340870215756
7,Federated,Resnet50,0.14100839328765868,0.0183,0.02928141035555465,0.0183,0.009844473897668104,0.013599999999999998,0.011739571137306504,0.015279956677235588,0.006143649575816122
8,Federated,Resnet50,0.13574205241203308,0.0355,0.03827948051153013,0.035500000000000004,0.023911641237191958,0.032,0.03148526249558691,0.03224071669071669,0.022243237424190557
9,Federated,Resnet50,0.13034792954921723,0.0638,0.0635203414215947,0.0638,0.04615041700655223,0.056799999999999996,0.043780786549832196,0.06108974667308,0.03950627535546784
10,Federated,Resnet50,0.12628683581352235,0.0765,0.09548276245213212,0.0765,0.056595309424988686,0.0736,0.06363445579546503,0.0764548187502733,0.0528925388367699
11,Federated,Resnet50,0.1233919545173645,0.0985,0.13174984842926307,0.09849999999999999,0.08161300882988282,0.094,0.09465521944240338,0.09554062196307093,0.07314382936743377
12,Federated,Resnet50,0.12047195065021515,0.1173,0.14512452929849057,0.11730000000000002,0.09726165984346112,0.11199999999999999,0.10097535772099608,0.11689837309098286,0.0876159553958637
13,Federated,Resnet50,0.11784108238220214,0.1257,0.14801830797424073,0.1257,0.10364789923420187,0.1216,0.10332974905012682,0.12344959608292942,0.09171629731763326
14,Federated,Resnet50,0.11585767307281494,0.1397,0.17324187635105556,0.1397,0.12063654906743893,0.1464,0.14771363478244534,0.14428919663103337,0.11995945402771416
15,Federated,Resnet50,0.11452500121593476,0.1455,0.2026015039579525,0.14550000000000002,0.12722118021595452,0.1356,0.13886446595125368,0.14104227994227997,0.11151037179111678
16,Federated,Resnet50,0.11247583744525909,0.1632,0.2010141644970959,0.1632,0.14915708733734065,0.1648,0.16031157574693783,0.15976039522332036,0.13670525699776587
17,Federated,Resnet50,0.11051017127037048,0.1723,0.2292527213459428,0.17230000000000004,0.15632014632256375,0.1608,0.15735405171437164,0.16300728715728718,0.13182621271361544
18,Federated,Resnet50,0.10947391469478607,0.1799,0.213128148869194,0.17989999999999998,0.16114106750368434,0.17720000000000002,0.1677583744214913,0.17537962962962958,0.14743046551946978
19,Federated,Resnet50,0.10725875859260559,0.1894,0.21503849211090212,0.1894,0.17238195184283372,0.1828,0.17598529966765258,0.1835563492063492,0.1518727061840509
20,Federated,Resnet50,0.10594044079780579,0.2012,0.23302896221021754,0.20120000000000002,0.1835538381630163,0.19319999999999998,0.19416845531133992,0.18882861027861025,0.16153631363267384
21,Federated,Resnet50,0.10523033654689788,0.2056,0.2509454684456769,0.20560000000000003,0.19337131293007512,0.2012,0.20561574193780077,0.20127582972582975,0.17424446849292455
22,Federated,Resnet50,0.10414736030101776,0.2147,0.24418005915118215,0.21469999999999995,0.2001731118719268,0.2132,0.2257352733911698,0.2117181898348565,0.18481741636658874
23,Federated,Resnet50,0.10256831622123719,0.2191,0.2402066546760133,0.2191,0.205505969775961,0.2184,0.21865988478878945,0.2100962481962482,0.18530099574417105
24,Federated,Resnet50,0.10155426616668702,0.2253,0.2506521684724806,0.2253,0.21556842457916361,0.22039999999999998,0.22360160148596414,0.21437974247974245,0.19326479735413118
25,Federated,Resnet50,0.10119601843357086,0.2276,0.25103322299183634,0.22760000000000005,0.21465619941646147,0.236,0.23677556050647572,0.23304326162053438,0.20632718496896266
26,Federated,Resnet50,0.09991113276481628,0.2389,0.2666511146976603,0.23889999999999997,0.22758256131467935,0.23279999999999998,0.23705417751756624,0.2257266955266955,0.20302264225335015
27,Federated,Resnet50,0.09965004205703736,0.2408,0.2686742375159155,0.2408,0.22987116474013025,0.24559999999999998,0.26003893369783126,0.2336734654234654,0.21415206691288596
28,Federated,Resnet50,0.09822366061210633,0.2468,0.2669656882008575,0.24679999999999996,0.2329162294008409,0.2532,0.25777983007704364,0.25288068043068035,0.22205838843575415
29,Federated,Resnet50,0.09733452386856078,0.254,0.26586866798242803,0.25400000000000006,0.24166952507767422,0.2552,0.26028346140107483,0.2496585303585303,0.22311811839591486
30,Federated,Resnet50,0.09638983347415923,0.2579,0.28237847463036414,0.2579,0.24727069229445267,0.2536,0.26411593809041267,0.2530627982567376,0.2272681935858875
31,Federated,Resnet50,0.09572537486553193,0.2611,0.27504356335307156,0.2611,0.25033386481183384,0.26680000000000004,0.271008022080666,0.2679467321118836,0.23795194562914465
32,Federated,Resnet50,0.09653430070877075,0.2631,0.27620507107806835,0.2631,0.25338595224946764,0.2592,0.2612453069940484,0.25759963924963925,0.23193664146415793
33,Federated,Resnet50,0.094770463180542,0.2691,0.2880543799795752,0.2691,0.25762051798020025,0.2656,0.27227383546028355,0.2606574832574832,0.23318297615000433
34,Federated,Resnet50,0.09449434189796448,0.2749,0.2881218568673457,0.27490000000000003,0.2644006130408489,0.27440000000000003,0.2868639549047443,0.26705160395160393,0.24543055548802012
35,Federated,Resnet50,0.09376753671169281,0.2756,0.290465746912215,0.2756,0.2666085104179652,0.27759999999999996,0.280794691615432,0.2771181337741944,0.2487323332499046
36,Federated,Resnet50,0.09255884482860566,0.2831,0.2982911168461413,0.2831000000000001,0.2751396146889049,0.2736,0.29166491841491843,0.2708298146298146,0.24952073321622806
37,Federated,Resnet50,0.09284190230369568,0.2865,0.2977007230282464,0.2865,0.27512318431861665,0.28600000000000003,0.29508722323428205,0.284444893994894,0.2568672985417837
38,Federated,Resnet50,0.09116959421634674,0.2912,0.2980528461005048,0.29119999999999996,0.2805718713210188,0.2944,0.2981786229164712,0.28961581751581755,0.26325733429161885
39,Federated,Resnet50,0.0917703181028366,0.2911,0.30595134185937645,0.29109999999999997,0.28228438147605406,0.29960000000000003,0.3004234784221626,0.2966684149184149,0.27011192825779984
40,Federated,Resnet50,0.0909869466304779,0.2971,0.31252906439737543,0.29710000000000003,0.2893516078990612,0.2904,0.2994938140510449,0.2811868452535119,0.2605907537324651
41,Federated,Resnet50,0.09059092930555343,0.2958,0.3133260298449078,0.2958,0.28659387972836664,0.3068,0.3123008637826819,0.29918640371973704,0.27655411711989086
42,Federated,Resnet50,0.09083552986383438,0.301,0.3166522125095888,0.30099999999999993,0.29352992803656774,0.30720000000000003,0.3213970175936894,0.3038503052503052,0.27773155905695257
43,Federated,Resnet50,0.08983126509189605,0.3039,0.31510888522157954,0.30390000000000006,0.2955248247752866,0.304,0.3132475442326695,0.30841811768478433,0.27766030269147446
44,Federated,Resnet50,0.08930098185539245,0.3099,0.32380304697152107,0.3099,0.3001929779235612,0.3088,0.3079797421876369,0.3033238095238095,0.27838609271899484
45,Federated,Resnet50,0.09164518604278564,0.3069,0.31602887460291124,0.3069,0.2968194600240872,0.3076,0.31832590963560004,0.31262460317460317,0.2827814168431342
46,Federated,Resnet50,0.09071047855615616,0.3113,0.3280907822589144,0.31129999999999997,0.3033654079099899,0.3032,0.31387821140257344,0.2998025376979922,0.27395083166842704
47,Federated,Resnet50,0.09118045581579208,0.3113,0.3211564820931545,0.31129999999999997,0.3035273940675753,0.31920000000000004,0.3357126431957836,0.3225642857142857,0.294428722790797
48,Federated,Resnet50,0.08967319355010986,0.3165,0.3320589995568363,0.31650000000000006,0.30820182812632035,0.3224,0.33512461933491355,0.31566588966588965,0.2889903550033833
