round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score
21,Centralized,Googlenet,0.08409040319919586,0.4054,0.4428511803492928,0.4054,0.40538348241376654
22,Centralized,Googlenet,0.08729057722091675,0.4019,0.4362488150798086,0.40190000000000003,0.39902675958224754
23,Centralized,Googlenet,0.0837613713979721,0.4179,0.43907994040309484,0.41790000000000016,0.41695355888374364
24,Centralized,Googlenet,0.08966789917945862,0.4144,0.4373511317701584,0.4144,0.4109352678313286
25,Centralized,Googlenet,0.08992331002950668,0.4135,0.4334248447023114,0.41350000000000003,0.4130661192178927
26,Centralized,Googlenet,0.093624469602108,0.4016,0.42930540678943147,0.40159999999999996,0.4014883845656945
27,Centralized,Googlenet,0.09985407667160034,0.3969,0.4388052761155412,0.3969,0.3992514010597648
28,Centralized,Googlenet,0.09008435955047607,0.4254,0.44554671250221245,0.4254000000000001,0.42637569076114795
29,Centralized,Googlenet,0.09473457350730896,0.4179,0.43787636461766644,0.41790000000000005,0.41914831495389815
30,Centralized,Googlenet,0.09975822575092316,0.4116,0.4567161260401128,0.41160000000000013,0.41903373798077537
31,Centralized,Googlenet,0.10075796018838883,0.4104,0.44079538268083523,0.4104,0.4165531231020854
32,Centralized,Googlenet,0.09817260670661926,0.4232,0.4452518267708075,0.4231999999999999,0.42408185513489416
33,Centralized,Googlenet,0.09940623803138733,0.4283,0.44311409043733546,0.42829999999999996,0.42652482893353993
34,Centralized,Googlenet,0.10467495918273925,0.4071,0.4368029198611117,0.40709999999999996,0.4068053282755104
35,Centralized,Googlenet,0.10415570664405822,0.4196,0.4467431797051525,0.4195999999999999,0.422751033108203
36,Centralized,Googlenet,0.10296425831317901,0.4259,0.45598992245279873,0.42590000000000006,0.43113762172811415
37,Centralized,Googlenet,0.10504771552085876,0.4271,0.4502593352683727,0.4271000000000001,0.4294612625175589
38,Centralized,Googlenet,0.11084707411527633,0.417,0.4496324500481208,0.41700000000000004,0.4199795865099785
39,Centralized,Googlenet,0.10717651969194412,0.4224,0.4447459550738558,0.4224000000000001,0.42411566692954317
40,Centralized,Googlenet,0.12037142679691315,0.395,0.4376418279304884,0.395,0.39880632634548824
41,Centralized,Googlenet,0.11195112534761428,0.4186,0.441356428092455,0.41859999999999997,0.42010887177753115
42,Centralized,Googlenet,0.11607781243324279,0.4074,0.44900351114704745,0.40740000000000004,0.41386841348483083
43,Centralized,Googlenet,0.10971414612531662,0.4222,0.4426201867918187,0.42219999999999996,0.4234275491475607
44,Centralized,Googlenet,0.11397749984264374,0.4241,0.44608184630876735,0.4241,0.4266766196216144
45,Centralized,Googlenet,0.11317387816905976,0.4222,0.44700820419769904,0.4222000000000001,0.42527847239319255
46,Centralized,Googlenet,0.11146773104667664,0.4308,0.44979091005823796,0.43079999999999996,0.4326134091275787
47,Centralized,Googlenet,0.11271169333457946,0.4289,0.44621254112187003,0.4289,0.4296850198404949
48,Centralized,Googlenet,0.11797035932540893,0.4149,0.4408530407521179,0.4149000000000001,0.41705849895962005
49,Centralized,Googlenet,0.11621016852855683,0.421,0.4438523609258197,0.42100000000000004,0.42498078020980523
50,Centralized,Googlenet,0.11385355148315429,0.4273,0.44488426910363105,0.4273000000000001,0.42840783412706485
51,Centralized,Googlenet,0.11873277333974838,0.4208,0.4373058796845517,0.4208,0.42227654731092
52,Centralized,Googlenet,0.12768395792245865,0.3974,0.42357173088655103,0.39740000000000003,0.4001759502401972
53,Centralized,Googlenet,0.1250231702566147,0.4091,0.4404857457531708,0.40909999999999996,0.4098272022748047
54,Centralized,Googlenet,0.12049334310293197,0.418,0.4414212289469796,0.418,0.4212120177703912
55,Centralized,Googlenet,0.12063379830121994,0.4313,0.44966830124078894,0.4313,0.4318556084944965
56,Centralized,Googlenet,0.11959002984762192,0.4332,0.45250854891424164,0.43320000000000003,0.4352273778580563
57,Centralized,Googlenet,0.12096304177045822,0.4274,0.44438523893454634,0.4274,0.4283006362275687
58,Centralized,Googlenet,0.12671567859649657,0.4172,0.4498352474005326,0.4172,0.4234489015585518
59,Centralized,Googlenet,0.12107671655416488,0.4308,0.4436466861958017,0.43079999999999996,0.42854658580457367
60,Centralized,Googlenet,0.12035037270784378,0.4358,0.45046368686151445,0.43579999999999997,0.43635558352380466
61,Centralized,Googlenet,0.121493283867836,0.4333,0.45958844741018495,0.43329999999999996,0.43745214618064826
62,Centralized,Googlenet,0.12214555147886276,0.4341,0.4482397859447226,0.43410000000000004,0.435346719997422
63,Centralized,Googlenet,0.12106248850822449,0.4363,0.4597495031665206,0.4363,0.4423583584841386
64,Centralized,Googlenet,0.12129841275215149,0.4388,0.4483352193525598,0.4388,0.43807223640559684
65,Centralized,Googlenet,0.12498718914985657,0.4244,0.4518712092883634,0.42440000000000005,0.42983883299983916
66,Centralized,Googlenet,0.12279254181385041,0.4351,0.45450999277431026,0.4351,0.4376599350360935
67,Centralized,Googlenet,0.12223359062671661,0.4419,0.4546082625594524,0.44190000000000007,0.44287568108441955
68,Centralized,Googlenet,0.12554129908084868,0.4307,0.4550529816179237,0.4306999999999999,0.43632441035840086
69,Centralized,Googlenet,0.12708907144069673,0.4293,0.45040041489449123,0.42930000000000007,0.43123685826454405
70,Centralized,Googlenet,0.12718048651218414,0.4281,0.4458646237316797,0.42810000000000004,0.43055326884530326
71,Centralized,Googlenet,0.12586529166698457,0.4364,0.4542701778315865,0.43639999999999995,0.4385011841480487
72,Centralized,Googlenet,0.12698634235858916,0.436,0.45730751125984914,0.4360000000000001,0.4393267877474297
