round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score
42,Centralized,VGG11,0.12085507417917252,0.4327,0.4441723145678918,0.4327,0.4321853022460572
43,Centralized,VGG11,0.13957088993787767,0.4094,0.4501706597586936,0.40939999999999993,0.4127468066887866
44,Centralized,VGG11,0.12258338930606842,0.4304,0.450620483634103,0.4304,0.4309725631275581
45,Centralized,VGG11,0.12422768627405166,0.4374,0.450478028137223,0.43739999999999996,0.4373444346901853
46,Centralized,VGG11,0.12980082666873932,0.4276,0.4484721649227312,0.42760000000000015,0.42636383807368305
47,Centralized,VGG11,0.1312679664850235,0.4394,0.45745809986141883,0.43939999999999996,0.4399138832523002
48,Centralized,VGG11,0.12884456062316896,0.4296,0.4375478635056046,0.4296000000000001,0.42596357134141266
49,Centralized,VGG11,0.1309667234182358,0.4259,0.43997039972024105,0.42589999999999995,0.4219816841465544
50,Centralized,VGG11,0.12418826806545258,0.4352,0.44678804198569333,0.4352,0.4341433800423258
51,Centralized,VGG11,0.12146325600147247,0.4288,0.44555311213083704,0.42879999999999996,0.42805868041095907
52,Centralized,VGG11,0.12050553605556488,0.4374,0.4506435171712031,0.4374,0.4365502686333614
53,Centralized,VGG11,0.12546067951917647,0.4404,0.4457122686684938,0.44040000000000007,0.4345384800092835
54,Centralized,VGG11,0.1356324539899826,0.4418,0.45351815753777025,0.44179999999999997,0.44021086891487776
55,Centralized,VGG11,0.13324122018814086,0.4346,0.44413840657417514,0.4346000000000001,0.43241136574279265
56,Centralized,VGG11,0.12521322345733643,0.4343,0.44640324091686007,0.4343000000000001,0.4338169523075434
57,Centralized,VGG11,0.13743598536252977,0.4266,0.4502106768121319,0.4266,0.4284191196230497
58,Centralized,VGG11,0.13825873571634292,0.4252,0.44668962061912004,0.4252,0.42163630879217856
59,Centralized,VGG11,0.1360246927499771,0.4269,0.4414460992047518,0.4269,0.42387562009713375
60,Centralized,VGG11,0.12801909880638124,0.431,0.44623500712025793,0.43099999999999994,0.43051193416176076
61,Centralized,VGG11,0.1227044618487358,0.4343,0.4477691791084403,0.4343,0.4312309731127778
62,Centralized,VGG11,0.13471511998176575,0.4292,0.4453772031329741,0.4292,0.4283999159806738
63,Centralized,VGG11,0.13760722155570984,0.4336,0.4512706016186555,0.43360000000000004,0.4328118658283479
64,Centralized,VGG11,0.13254960062503815,0.4341,0.44915450049960415,0.43410000000000004,0.4325496093718742
65,Centralized,VGG11,0.1297994815826416,0.4273,0.43718197234726724,0.42729999999999996,0.4250378792551847
66,Centralized,VGG11,0.1259699321746826,0.4294,0.44464301465147976,0.4293999999999999,0.42915656383623957
67,Centralized,VGG11,0.1400626100897789,0.4345,0.4508715360633915,0.43450000000000005,0.43412934056623953
68,Centralized,VGG11,0.1297256227493286,0.4362,0.45449631222254844,0.43620000000000003,0.43402004621098056
69,Centralized,VGG11,0.12919443439245223,0.4399,0.45223356641771595,0.43990000000000007,0.43951085788463135
70,Centralized,VGG11,0.13497068519592284,0.4396,0.4489976396069481,0.4396,0.43685297690402486
71,Centralized,VGG11,0.13216785352230073,0.4285,0.44394480071100284,0.4285,0.4267715068868879
72,Centralized,VGG11,0.12875250887870787,0.4266,0.44531834843135704,0.4266,0.4271628331300147
73,Centralized,VGG11,0.13245251959562301,0.4336,0.43999198986219845,0.4336,0.43050158897509616
74,Centralized,VGG11,0.12643244059085845,0.4316,0.44233128897314233,0.4315999999999999,0.429406311127883
75,Centralized,VGG11,0.12804169943332672,0.4302,0.4433686060861618,0.4302,0.43128033654425346
76,Centralized,VGG11,0.13000938805341722,0.4265,0.4420183802189787,0.4265,0.4253704721116909
77,Centralized,VGG11,0.13323541226387023,0.4243,0.4424366201888122,0.42430000000000007,0.42149185244695725
78,Centralized,VGG11,0.1283236304283142,0.4318,0.4447277596468164,0.4318000000000001,0.432081790546079
79,Centralized,VGG11,0.1340336820602417,0.4369,0.45072755101166956,0.43689999999999996,0.4373044985722131
80,Centralized,VGG11,0.1326209072828293,0.4179,0.43606390065313705,0.4179,0.4141966537772145
81,Centralized,VGG11,0.1349656672477722,0.428,0.45439167252282275,0.428,0.4301724904465689
82,Centralized,VGG11,0.1300293349981308,0.4302,0.4405043148724699,0.4302,0.4281638555865473
83,Centralized,VGG11,0.13059918367862702,0.4389,0.4524122222844749,0.4389,0.43891091947408095
84,Centralized,VGG11,0.1325586574792862,0.4268,0.4469904758907871,0.42680000000000007,0.42792059591728804
85,Centralized,VGG11,0.12794976150989532,0.4403,0.4508465845698603,0.4403000000000001,0.4398775514418448
86,Centralized,VGG11,0.1266606905579567,0.4346,0.44263706571180994,0.4345999999999999,0.43096433987549704
87,Centralized,VGG11,0.13134634294509887,0.4385,0.449577874925386,0.4385000000000001,0.4368133200437531
88,Centralized,VGG11,0.13193190927505494,0.437,0.44634295173396,0.43700000000000006,0.4340277176752483
89,Centralized,VGG11,0.12838770160675048,0.4352,0.4461922798783901,0.43520000000000003,0.43398973079765335
90,Centralized,VGG11,0.12301030896902085,0.4282,0.43424137463453083,0.4282,0.4255837160595742
91,Centralized,VGG11,0.1314426944732666,0.4281,0.44532273457832444,0.4280999999999999,0.42726356968497003
92,Centralized,VGG11,0.12434015144109727,0.4347,0.4422927607387342,0.4346999999999999,0.43184855136383393
93,Centralized,VGG11,0.1322805241703987,0.4351,0.44969289073656077,0.4351,0.43517144303521266
94,Centralized,VGG11,0.13467474913597108,0.4286,0.44466209598343037,0.4286,0.42779560416302603
95,Centralized,VGG11,0.130092484998703,0.4383,0.44886338089686617,0.43829999999999997,0.4369395435796848
96,Centralized,VGG11,0.1275562717437744,0.4353,0.4389391248822354,0.4353,0.42824855948879437
97,Centralized,VGG11,0.1300406706571579,0.4332,0.44214219844378067,0.4331999999999999,0.4300315477747125
98,Centralized,VGG11,0.12871241583824158,0.4306,0.4483005648553819,0.43060000000000004,0.43052925014805
99,Centralized,VGG11,0.12860242960453033,0.4284,0.438558323207174,0.42839999999999995,0.4261613581540462
100,Centralized,VGG11,0.13873619866371154,0.4324,0.4504068225823006,0.4324000000000001,0.43264137058639734
