round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score
1,Centralized,Mobilenet_v2,0.12206306154727936,0.0916,0.09707618056761999,0.09160000000000001,0.07134814290092523
2,Centralized,Mobilenet_v2,0.11396549115180969,0.1371,0.14851286901086616,0.1371,0.114338130227002
3,Centralized,Mobilenet_v2,0.10843470795154571,0.1663,0.18262153297890052,0.16630000000000003,0.1436302656036884
4,Centralized,Mobilenet_v2,0.10510810630321503,0.186,0.2021857161483073,0.18599999999999997,0.16715232466859542
5,Centralized,Mobilenet_v2,0.10147238779067994,0.2114,0.23756141320262894,0.21140000000000003,0.20537972214292544
6,Centralized,Mobilenet_v2,0.09873155224323273,0.2286,0.26695729788249933,0.2286,0.22212724647884444
7,Centralized,Mobilenet_v2,0.09572975690364838,0.2474,0.27073811394076785,0.24739999999999998,0.2374990867206519
8,Centralized,Mobilenet_v2,0.09319063365459442,0.2604,0.2747577020117724,0.2604,0.24828716816020677
9,Centralized,Mobilenet_v2,0.09152570817470551,0.2707,0.2890689606276135,0.2707,0.25714015836418386
10,Centralized,Mobilenet_v2,0.09015811822414398,0.2787,0.30085668700205553,0.2787,0.2708581069193054
11,Centralized,Mobilenet_v2,0.08809299834966659,0.2903,0.3129505486682673,0.29030000000000006,0.2848377163873091
12,Centralized,Mobilenet_v2,0.08702274026870728,0.3015,0.3130974689029903,0.3015,0.28475266795894355
13,Centralized,Mobilenet_v2,0.08643385989665985,0.3057,0.3333827730097117,0.3057,0.2998700938466532
14,Centralized,Mobilenet_v2,0.08506595525741577,0.3168,0.3319325596589033,0.31679999999999997,0.30757386666223413
15,Centralized,Mobilenet_v2,0.08404061845541,0.3251,0.3470819908874474,0.3250999999999999,0.3225533068581739
16,Centralized,Mobilenet_v2,0.08426353536844254,0.3232,0.3414260818726209,0.3232,0.31534132110939916
17,Centralized,Mobilenet_v2,0.08179872477054596,0.3395,0.3540145965926906,0.3395,0.3341498118799926
18,Centralized,Mobilenet_v2,0.0824229649424553,0.331,0.344818307579412,0.331,0.3229869910316188
19,Centralized,Mobilenet_v2,0.0808400990486145,0.3424,0.36901288884613714,0.34240000000000004,0.3404407001965175
20,Centralized,Mobilenet_v2,0.08050930018424987,0.3496,0.3721967911529587,0.3496,0.3467831702860504
21,Centralized,Mobilenet_v2,0.08009747154712676,0.352,0.3704728543520233,0.35200000000000004,0.348182698780402
22,Centralized,Mobilenet_v2,0.0793367391705513,0.3576,0.3856815281573208,0.3576,0.3573385884369716
23,Centralized,Mobilenet_v2,0.07943830206394195,0.3622,0.3753657799227682,0.36220000000000013,0.36156097127716386
24,Centralized,Mobilenet_v2,0.079867054438591,0.3549,0.38441912444159015,0.3549,0.35543248664195354
25,Centralized,Mobilenet_v2,0.07908342117071152,0.3669,0.3819679812854406,0.3668999999999999,0.36190402051526754
26,Centralized,Mobilenet_v2,0.07899592584371566,0.3672,0.388440331846336,0.3672000000000001,0.36441363958459744
27,Centralized,Mobilenet_v2,0.07836643393039704,0.3703,0.3935583713823641,0.3703,0.36978995591078356
28,Centralized,Mobilenet_v2,0.08012233142852783,0.3599,0.38803163415668585,0.35989999999999994,0.3609078963976222
29,Centralized,Mobilenet_v2,0.0784568449139595,0.3717,0.39233557237869804,0.3716999999999999,0.37019367268180725
30,Centralized,Mobilenet_v2,0.07861737711429596,0.3714,0.38671795208903725,0.37140000000000006,0.3694569853816915
31,Centralized,Mobilenet_v2,0.07799464147090912,0.3821,0.3979459945606578,0.3821,0.3817902948591803
32,Centralized,Mobilenet_v2,0.07915307658910752,0.3786,0.39604970733115963,0.37859999999999994,0.3775427068333337
33,Centralized,Mobilenet_v2,0.07877044237852096,0.3822,0.39116171927319265,0.38220000000000004,0.37694602422910395
34,Centralized,Mobilenet_v2,0.07956808575391769,0.378,0.39062232291050336,0.37800000000000006,0.3764054130418251
35,Centralized,Mobilenet_v2,0.08074849779605865,0.3744,0.394388001147558,0.37439999999999996,0.37475955632358404
36,Centralized,Mobilenet_v2,0.08026358630657196,0.379,0.40226795800170106,0.379,0.3796628324082936
37,Centralized,Mobilenet_v2,0.08019582167863845,0.3822,0.3999488344634628,0.38219999999999993,0.3805986897406548
38,Centralized,Mobilenet_v2,0.07992267163991928,0.377,0.393230641620934,0.37699999999999995,0.3762495270685652
39,Centralized,Mobilenet_v2,0.08032024600505829,0.3813,0.39499629523901447,0.38130000000000003,0.381500006239269
40,Centralized,Mobilenet_v2,0.07955064811706543,0.3847,0.39797589612293033,0.38470000000000015,0.38440057712847653
