round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score,d_accuracy,d_recall,d_precision,d_f1_score
1,Federated,Resnet34,0.14535718603134154,0.0117,0.00025448520722177917,0.011699999999999999,0.0004930055856989198,0.010400000000000001,0.0002441735242338974,0.010130419844705559,0.00046487301491750346
2,Federated,Resnet34,0.14677342853546144,0.0113,0.0007973912253133494,0.011300000000000001,0.0011620704321317033,0.0132,0.0005733751942959168,0.012508633958633959,0.0010842406083194033
3,Federated,Resnet34,0.14519962587356566,0.0138,0.006127057291817382,0.013800000000000002,0.002538615542150995,0.016,0.000998093886883056,0.016659190544904834,0.0018263527415211269
4,Federated,Resnet34,0.13725645895004274,0.0301,0.03332129653037947,0.030100000000000002,0.018600963509638208,0.032,0.020056554539515912,0.0318581681734743,0.01771829781266795
5,Federated,Resnet34,0.12655344152450562,0.0705,0.10268103857219398,0.07050000000000002,0.054971762367251244,0.0744,0.06613067661166558,0.07365407247073914,0.051922129779722645
6,Federated,Resnet34,0.11943102295398712,0.1127,0.11412277576890163,0.1127,0.08982672465932774,0.1176,0.10196774727243893,0.11553888005418618,0.08850775837127609
7,Federated,Resnet34,0.11476183850765229,0.143,0.15459715628594517,0.14300000000000002,0.11975584999408069,0.1396,0.12157356926707634,0.13426830638497306,0.10584953571289457
8,Federated,Resnet34,0.10997475337982178,0.1781,0.17663093323789472,0.17809999999999998,0.15458170980065997,0.16799999999999998,0.1695647059393795,0.16343799533799536,0.1385873500670225
9,Federated,Resnet34,0.10735082142353058,0.1897,0.2111776177603323,0.18969999999999995,0.16651486260247414,0.18359999999999999,0.16539773041457848,0.1834883838383838,0.14858134455591276
10,Federated,Resnet34,0.10489241342544556,0.2019,0.2038029037703684,0.20189999999999997,0.1792034698208901,0.19119999999999998,0.17242824205855684,0.1836938907893453,0.15267530858607387
11,Federated,Resnet34,0.10217546732425689,0.2173,0.2172013295050454,0.21730000000000005,0.19876772153854616,0.2152,0.20731728913127823,0.2078124986124986,0.18191188780136355
12,Federated,Resnet34,0.0999028641462326,0.227,0.23571417303653397,0.22699999999999995,0.207368750122961,0.22679999999999997,0.22466249696124305,0.22570528360528358,0.19377637807469547
13,Federated,Resnet34,0.09799900469779968,0.2396,0.24902311374474234,0.23959999999999998,0.22299955860176204,0.2344,0.23073806291747467,0.23331343656343656,0.2025530538494275
14,Federated,Resnet34,0.09607821333408356,0.2488,0.24624098126144373,0.2488,0.2262319525245545,0.24359999999999998,0.23416618264498457,0.24811180054513388,0.21098261452501385
15,Federated,Resnet34,0.09459621765613556,0.259,0.26225974695057436,0.259,0.24256970366920816,0.2524,0.2509637847446671,0.25358573093573095,0.22312803274244786
16,Federated,Resnet34,0.09307102525234222,0.2681,0.27297943553239506,0.26809999999999995,0.251267559227677,0.2652,0.2580248645145704,0.2708460317460318,0.23432936191087889
17,Federated,Resnet34,0.09153000872135163,0.2799,0.2849460004495967,0.2799,0.2661012952945226,0.27280000000000004,0.26083718021744334,0.2778782273282273,0.24050167395613214
18,Federated,Resnet34,0.0898066355228424,0.2858,0.2834305876818346,0.2858,0.2689651875194243,0.28280000000000005,0.27430957375957377,0.2834337107337107,0.24793302584255605
19,Federated,Resnet34,0.08957759413719177,0.2876,0.29449855137241343,0.28759999999999997,0.2749961935863537,0.2952,0.2837468944454239,0.288839121989122,0.2595002163417105
20,Federated,Resnet34,0.08793956458568573,0.3011,0.30054151007410923,0.30110000000000003,0.28700841138351263,0.2924,0.2940112347576744,0.2912365079365079,0.26186478263633733
21,Federated,Resnet34,0.0872306203007698,0.3044,0.3089864886633204,0.3044,0.29128121737741025,0.2964,0.30094793816434684,0.2885396103896104,0.26726392683912803
