round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score
1,Centralized,VGG19,0.13948443994522094,0.0208,0.0006775862946896213,0.0208,0.0012601410030725429
2,Centralized,VGG19,0.13904640383720399,0.0279,0.007290527561929416,0.027899999999999994,0.006987329567570731
3,Centralized,VGG19,0.13617915008068085,0.0345,0.006104717319763178,0.0345,0.007361352096348035
4,Centralized,VGG19,0.12546259591579437,0.0626,0.045644648370606326,0.0626,0.029920341309064725
5,Centralized,VGG19,0.11705133380889893,0.0978,0.0728305642082285,0.09780000000000001,0.05605484814890949
6,Centralized,VGG19,0.1111104118347168,0.135,0.1137124655595068,0.13499999999999998,0.09674785576598571
7,Centralized,VGG19,0.10402691197395325,0.1679,0.17173456838271203,0.1679,0.13079776997501455
8,Centralized,VGG19,0.10412571849822998,0.1931,0.21994492074919084,0.19310000000000002,0.16328468311113603
9,Centralized,VGG19,0.09783444085121155,0.224,0.2181809785390999,0.22400000000000003,0.19098366349432466
10,Centralized,VGG19,0.09369609251022339,0.2409,0.2801677956983649,0.24090000000000003,0.21621311286151598
11,Centralized,VGG19,0.08846862016916275,0.2939,0.32507753450181986,0.29390000000000005,0.2775646902392467
12,Centralized,VGG19,0.08249822632074356,0.3262,0.33624637552010644,0.32620000000000005,0.3012300883731901
13,Centralized,VGG19,0.0829020519733429,0.3355,0.35172856912477685,0.3354999999999999,0.3163336074976993
14,Centralized,VGG19,0.08147263062000275,0.3447,0.3829105291655579,0.3446999999999999,0.33335663408943783
15,Centralized,VGG19,0.080903358066082,0.3563,0.38477734342348574,0.3563,0.34744072414427196
16,Centralized,VGG19,0.0814608140707016,0.375,0.40132632423091236,0.375,0.36917594856089125
17,Centralized,VGG19,0.0790693263053894,0.3719,0.41276303764777283,0.37189999999999995,0.37061931946667676
18,Centralized,VGG19,0.07949805594682693,0.4015,0.41894997242731963,0.4015000000000001,0.39360460662773833
19,Centralized,VGG19,0.0811935736656189,0.3979,0.4375321648870571,0.3979000000000001,0.39874475030447876
20,Centralized,VGG19,0.08970917698144913,0.3722,0.42424427443020823,0.3722000000000001,0.3725069620902846
21,Centralized,VGG19,0.0887439799785614,0.3962,0.42276931342436774,0.39620000000000005,0.38811318795399663
22,Centralized,VGG19,0.08735652121305466,0.4075,0.4264085876332503,0.4074999999999999,0.4031112382350552
23,Centralized,VGG19,0.08466670855283737,0.419,0.43910925820749774,0.419,0.41845996773486094
24,Centralized,VGG19,0.08746498763561249,0.4087,0.43804299611102204,0.40870000000000006,0.41091821675122725
25,Centralized,VGG19,0.09172729073762893,0.4115,0.4414279844263423,0.4114999999999999,0.40975719422882273
26,Centralized,VGG19,0.09605838454961776,0.4056,0.43704326454447895,0.4056,0.41013528615096556
27,Centralized,VGG19,0.100721783721447,0.4094,0.45084054508287297,0.4094,0.4119320804930748
28,Centralized,VGG19,0.09784984948635102,0.4069,0.44380152673286055,0.4069,0.41252207252509765
29,Centralized,VGG19,0.09765814704895019,0.4146,0.4406193577625372,0.4146000000000001,0.416368464958912
30,Centralized,VGG19,0.1051954205751419,0.4156,0.4375845267444939,0.4156000000000001,0.4153157566684662
31,Centralized,VGG19,0.10162740167379379,0.4227,0.44174739779226985,0.4227,0.4221958067724993
32,Centralized,VGG19,0.1010112535238266,0.4274,0.4456612962935304,0.42739999999999995,0.42800276476504784
33,Centralized,VGG19,0.11852567608356476,0.4035,0.44742345215346796,0.4035,0.4073147956037287
34,Centralized,VGG19,0.10500900696516037,0.4247,0.45509664874869743,0.4247000000000001,0.4299630072695669
35,Centralized,VGG19,0.10930921063423157,0.4242,0.4562752832629316,0.42419999999999985,0.4294543867468207
36,Centralized,VGG19,0.10703642624616623,0.4197,0.44895200526727436,0.4197000000000001,0.4246535148551452
37,Centralized,VGG19,0.10649241636991501,0.4243,0.4480624459655202,0.4243,0.4243605207993361
38,Centralized,VGG19,0.10745329918861389,0.4289,0.4465515382344073,0.4289,0.4290943696887845
39,Centralized,VGG19,0.11321376807689666,0.4318,0.44487001266522497,0.4317999999999999,0.4306915352069409
40,Centralized,VGG19,0.11000340931415557,0.4103,0.43568944930020087,0.4103000000000001,0.41393759204534386
41,Centralized,VGG19,0.11182259398698807,0.4276,0.44927996793738684,0.42760000000000004,0.42963149352841495
42,Centralized,VGG19,0.11392488301992416,0.4267,0.4554448184450328,0.4267,0.43009047205674444
43,Centralized,VGG19,0.11558018469810485,0.4285,0.452368649165136,0.42849999999999994,0.4311202484903465
44,Centralized,VGG19,0.11511913204193115,0.4315,0.45173559302147387,0.43150000000000005,0.43357862769209204
45,Centralized,VGG19,0.12191760190725326,0.4164,0.4518447065179743,0.4164,0.4204837946257033
46,Centralized,VGG19,0.11614872130155564,0.4292,0.45957944547515145,0.42919999999999997,0.43480626291349933
47,Centralized,VGG19,0.12753913009166717,0.4126,0.45948000022243873,0.41259999999999997,0.42278101066469154
48,Centralized,VGG19,0.11341432361602784,0.4312,0.4502806445271021,0.4311999999999999,0.4333396765294143
49,Centralized,VGG19,0.11167157272100449,0.4273,0.4454360620833902,0.42729999999999996,0.42711488806390924
50,Centralized,VGG19,0.11885781908035278,0.437,0.4662931791204184,0.43700000000000017,0.44148505918918185
51,Centralized,VGG19,0.11966617103815079,0.4336,0.4565235420667153,0.4336,0.43548980765355644
52,Centralized,VGG19,0.1145704463005066,0.4323,0.4434145103865508,0.4323,0.42940742859865294
53,Centralized,VGG19,0.11583670228719711,0.4366,0.46378889160752407,0.43660000000000004,0.4425756426198138
54,Centralized,VGG19,0.11986487989425659,0.4325,0.4532389167022944,0.43249999999999994,0.4300418276720044
55,Centralized,VGG19,0.11295422751903533,0.4456,0.468703060466421,0.4456,0.4494594579920891
56,Centralized,VGG19,0.11586613427400588,0.4355,0.460492868993924,0.4355000000000001,0.44033824483995565
57,Centralized,VGG19,0.11227543661594391,0.4413,0.4578105741649859,0.4413,0.4431138326902427
58,Centralized,VGG19,0.11409507395029068,0.4373,0.4620580323753595,0.43729999999999997,0.44099165303636
59,Centralized,VGG19,0.11098421894311905,0.4414,0.4622673687677846,0.44139999999999996,0.4434883879209452
60,Centralized,VGG19,0.11227171577215195,0.4401,0.45943102634576843,0.44010000000000005,0.4424338334848993
61,Centralized,VGG19,0.11856215026378632,0.4384,0.4502501805562279,0.4383999999999999,0.4375075664983866
62,Centralized,VGG19,0.11217451000213623,0.4404,0.4557537489373545,0.4404,0.4427633024276003
63,Centralized,VGG19,0.11506308971643447,0.4458,0.4568765337765338,0.4458,0.44577733330502234
64,Centralized,VGG19,0.11448745478391648,0.4425,0.46668103249738485,0.4425,0.44750659843250723
65,Centralized,VGG19,0.11768260836601258,0.4432,0.45212382240668936,0.4432000000000001,0.44278319876679234
66,Centralized,VGG19,0.11767097026109695,0.4337,0.46184549615585363,0.4337,0.43998022376686313
67,Centralized,VGG19,0.11595492261648178,0.4352,0.45156386573600715,0.43520000000000003,0.4366012516520232
68,Centralized,VGG19,0.11778597255945206,0.4376,0.45560653124270445,0.43759999999999993,0.43897139617495884
69,Centralized,VGG19,0.11740525627136231,0.4389,0.4689894752992114,0.43889999999999996,0.4433402496995113
70,Centralized,VGG19,0.12204959214925766,0.4366,0.46365096957123897,0.4366,0.4417132019847891
71,Centralized,VGG19,0.1220393661737442,0.4409,0.4558985408374984,0.4409,0.44084214028597046
72,Centralized,VGG19,0.12044314419031144,0.442,0.45823823956548454,0.44199999999999995,0.44423521288305523
73,Centralized,VGG19,0.12216259877681732,0.4429,0.4624791294195974,0.4428999999999999,0.44417647043313424
74,Centralized,VGG19,0.11521678886413574,0.4426,0.45811999895994887,0.44260000000000005,0.44382448672238906
75,Centralized,VGG19,0.12234899473190308,0.4399,0.46777611814796427,0.4399,0.4457744715335496
76,Centralized,VGG19,0.13074109243154525,0.4408,0.4653913629930729,0.44079999999999997,0.44520105030644447
77,Centralized,VGG19,0.12546026108264924,0.4461,0.46333801094979465,0.4461,0.4487122914298612
78,Centralized,VGG19,0.11881325336694717,0.4439,0.4661123217139703,0.4439,0.44807424625413234
79,Centralized,VGG19,0.12170312286615372,0.4388,0.4660444830537544,0.43879999999999997,0.44515490752749703
80,Centralized,VGG19,0.11403692433834076,0.4397,0.4628609671320175,0.4396999999999999,0.44295483175707995
81,Centralized,VGG19,0.12095888659954071,0.4318,0.4538302945301328,0.4318,0.43469461548375316
82,Centralized,VGG19,0.11447089664936065,0.4425,0.4605089438964716,0.44249999999999995,0.44499416798943137
83,Centralized,VGG19,0.11720306428670883,0.4479,0.4658586711415835,0.44789999999999996,0.4492707758663508
84,Centralized,VGG19,0.11884746911525726,0.4495,0.46039989374871276,0.4495000000000001,0.44962401935460883
85,Centralized,VGG19,0.12117250665426255,0.4385,0.4648499386050208,0.43849999999999995,0.4430999516278953
86,Centralized,VGG19,0.11984622458219528,0.4451,0.4591013270560654,0.4451,0.44663172004234775
87,Centralized,VGG19,0.11913813164234162,0.447,0.45870689859309516,0.447,0.44841600859315195
88,Centralized,VGG19,0.1228508396267891,0.4323,0.4538282715926802,0.43230000000000013,0.43399734123527345
89,Centralized,VGG19,0.11177172408103943,0.4382,0.45320610261368977,0.4381999999999999,0.4389078901751977
90,Centralized,VGG19,0.1273059423327446,0.4458,0.46409841165352295,0.44580000000000003,0.44823114977700557
91,Centralized,VGG19,0.12260970327854157,0.4408,0.46418724650196613,0.4407999999999999,0.4451878748034595
92,Centralized,VGG19,0.11763249683380127,0.4389,0.45425217349143376,0.43889999999999996,0.4385972791167557
93,Centralized,VGG19,0.12438069062232972,0.4512,0.4651480100922638,0.4511999999999999,0.4509496212989666
94,Centralized,VGG19,0.12251090452671051,0.452,0.47097512092467525,0.452,0.45529561956447395
95,Centralized,VGG19,0.1251014994263649,0.4475,0.4620463731376209,0.44750000000000006,0.4479624283799098
96,Centralized,VGG19,0.11803208667039872,0.4474,0.4659376477330216,0.4474,0.4509317860499161
97,Centralized,VGG19,0.11993089734315872,0.442,0.46025438440794175,0.442,0.4452967685781896
98,Centralized,VGG19,0.11994551419019699,0.4511,0.45958932829351673,0.45110000000000006,0.4510500126311602
99,Centralized,VGG19,0.12648241013288497,0.4425,0.4632041377153238,0.4425,0.4462476623124957
100,Centralized,VGG19,0.1145402421951294,0.4467,0.46336060826794984,0.44669999999999993,0.45003995025529697
