round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score,d_accuracy,d_recall,d_precision,d_f1_score
1,Federated,VGG19,0.07070625698566436,0.1282,0.06656872377928721,0.1282,0.05336275604503336,0.1196,0.054472627689474674,0.12262868393046045,0.04857369214385626
2,Federated,VGG19,0.06726048130989075,0.2127,0.1851000122346272,0.21269999999999997,0.14583866479250693,0.2056,0.13070560147853189,0.20679547065523635,0.141227096371493
3,Federated,VGG19,0.065313909471035,0.2458,0.24038989134377697,0.24580000000000002,0.1885670389892952,0.2516,0.2173877246841142,0.24501620253663942,0.19199196838034363
4,Federated,VGG19,0.062454766511917115,0.284,0.26655293797716667,0.28400000000000003,0.24187150466173857,0.26680000000000004,0.2517570385148251,0.26806423609070257,0.22428101579602977
5,Federated,VGG19,0.05819460242986679,0.3261,0.31380100619357776,0.3261,0.2804825243065705,0.3164,0.2796994344192537,0.31401956729904335,0.27200165923260516
6,Federated,VGG19,0.054920444345474245,0.3207,0.31513925876928556,0.32070000000000004,0.2667245514441306,0.318,0.31491562674031554,0.31556366315789297,0.2627443056249232
7,Federated,VGG19,0.052078811728954316,0.3669,0.3565060432428716,0.36690000000000006,0.31955544196594554,0.3616,0.35462192090414135,0.362760581699367,0.31616354489315873
8,Federated,VGG19,0.050344702553749086,0.3925,0.37357470936265613,0.39249999999999996,0.3471946188163717,0.3824000000000001,0.3818955217794188,0.3857406213463788,0.341708972038805
9,Federated,VGG19,0.04795335296392441,0.4209,0.40265276603857025,0.42090000000000005,0.3873365228457853,0.4096000000000001,0.40918609463999667,0.41977618386618387,0.38313659680329726
10,Federated,VGG19,0.046463368618488314,0.4384,0.4269031617114763,0.4384,0.403043966595904,0.438,0.4320594297129701,0.4359107476616436,0.4035265679130691
11,Federated,VGG19,0.04501345779895782,0.4613,0.4516234063285376,0.46130000000000004,0.4421618085234333,0.45919999999999994,0.4491655355139006,0.457704574116036,0.43847470808814437
12,Federated,VGG19,0.0434883537530899,0.4848,0.48692941727458666,0.4848,0.47400856713229195,0.4708,0.47809479833643487,0.4778235894859885,0.46238090003892074
13,Federated,VGG19,0.04234324779510498,0.4951,0.48965756146441003,0.4951,0.48250046542582936,0.48319999999999996,0.4839997282832105,0.4881431712316216,0.472703908168299
14,Federated,VGG19,0.04164757758975029,0.5029,0.4911544342047523,0.5029,0.4862881296506429,0.4952,0.48853729465695334,0.4955584940668838,0.4803934791478648
15,Federated,VGG19,0.039649936062097546,0.5311,0.52983748208635,0.5311,0.5221564812882086,0.5192,0.5225361449236315,0.5241650047249828,0.5090396982310376
16,Federated,VGG19,0.03906170008182526,0.541,0.5389681888022307,0.5409999999999999,0.5288548543485743,0.5416000000000001,0.5375740548624497,0.5413371853786277,0.528778401146958
17,Federated,VGG19,0.0374185296356678,0.5629,0.558076167728636,0.5629000000000001,0.5555391509554342,0.5556,0.5547300678618484,0.5605693663300577,0.5493809076686119
