round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score,d_accuracy,d_recall,d_precision,d_f1_score
1,Federated,VGG13,0.14403588638305664,0.0116,0.00026082004704567035,0.0116,0.0005036006660956576,0.0092,0.00022443720055681429,0.011903421974850547,0.00043143070309073495
2,Federated,VGG13,0.14383085265159606,0.0101,0.0002160006318117201,0.0101,0.0003658536585365854,0.009999999999999998,0.0001042526364881833,0.010101834673263244,0.00020593531011728236
3,Federated,VGG13,0.14328533043861388,0.01,0.00010013016921998598,0.01,0.0001982750074353128,0.010799999999999999,0.0001089455546838885,0.010061018346732634,0.00021466652201004144
4,Federated,VGG13,0.14241601052284242,0.0138,0.0027320682077435015,0.013800000000000002,0.0018956657872376342,0.0108,0.0011677747207358698,0.012755617398474542,0.0012424310373749356
5,Federated,VGG13,0.1410508164405823,0.0294,0.018222698336087365,0.029400000000000003,0.006698240008592156,0.0264,0.003641760652564761,0.028234181955610525,0.0056028080801341935
6,Federated,VGG13,0.1362780586242676,0.0345,0.012170148334431901,0.0345,0.010676073849301195,0.03,0.009063579909462502,0.033560461760461756,0.009653120316875787
7,Federated,VGG13,0.13211571764945984,0.0467,0.02550792373811116,0.0467,0.015275050191722902,0.0512,0.015519286238081487,0.04945409782960804,0.014202099627760919
8,Federated,VGG13,0.12943484308719636,0.0629,0.021699179847723262,0.0629,0.025022731251721993,0.0628,0.024987332007615687,0.06388650793650794,0.023889637366205262
9,Federated,VGG13,0.1267349907875061,0.0743,0.030013938469575566,0.0743,0.03286538998180176,0.0684,0.021031197061276923,0.06665428097979118,0.026186592690856873
10,Federated,VGG13,0.12455498735904694,0.0822,0.035707926711198275,0.08220000000000001,0.04103767275328265,0.08,0.036562146118859155,0.08992627497219333,0.040161323386589676
11,Federated,VGG13,0.12246902036666871,0.0946,0.043757079893023285,0.0946,0.05070754494396642,0.0996,0.04222473034357628,0.10227565303177548,0.04859740312790698
12,Federated,VGG13,0.12108611736297607,0.1006,0.0475308511362256,0.10059999999999998,0.054249842105709226,0.09040000000000001,0.03841455979425097,0.09502323232323232,0.046041152620590414
13,Federated,VGG13,0.11991126708984375,0.1097,0.051284574121047484,0.1097,0.06091043170144077,0.1076,0.04771839164755341,0.10520738988902253,0.05457522429648389
14,Federated,VGG13,0.118829501247406,0.1187,0.08429036608271417,0.11870000000000001,0.07275146799570358,0.11679999999999999,0.06293236852096634,0.11271835016835015,0.06579875109329282
15,Federated,VGG13,0.11733455851078034,0.1202,0.07598783581503744,0.12020000000000002,0.07251135792853224,0.11599999999999999,0.057372473624198395,0.10746337181337182,0.062341577495017585
16,Federated,VGG13,0.11614728779792785,0.1239,0.07398991155982594,0.12389999999999998,0.07705069799721674,0.12,0.06255598809377572,0.11481854256854258,0.06783715952195604
17,Federated,VGG13,0.1145656670331955,0.1334,0.10269780242092277,0.1334,0.0882194852217971,0.1452,0.08821482798964443,0.13125214045214045,0.08759834095667053
18,Federated,VGG13,0.11324291846752167,0.1407,0.10237362581960975,0.1407,0.09565046082006827,0.14400000000000002,0.09462183974491623,0.13846689113355778,0.09161880184718876
19,Federated,VGG13,0.1122311005115509,0.1477,0.11657426845757354,0.14770000000000003,0.10538769460768126,0.144,0.09444493762707183,0.13871096681096678,0.0958868065106251
20,Federated,VGG13,0.1112614208459854,0.1549,0.13353862896525157,0.1549,0.11272086436763122,0.1516,0.10558461910827983,0.1511674603174603,0.10370287744301535
21,Federated,VGG13,0.10985603313446045,0.1559,0.14521296784242035,0.15589999999999996,0.1149404028574115,0.16519999999999999,0.11810041720016362,0.1570928811928812,0.11330730315301747
22,Federated,VGG13,0.10835229749679566,0.1695,0.1522045976577454,0.16950000000000004,0.12946161448197774,0.1568,0.11431946431363756,0.15447604802604803,0.11121539699047342
23,Federated,VGG13,0.10699955446720123,0.1832,0.16283744804744665,0.18320000000000008,0.14288198439981403,0.1824,0.12548240928811655,0.17516089466089468,0.12691644393590085
24,Federated,VGG13,0.10542341368198395,0.1889,0.16493615085086102,0.18890000000000004,0.15109373357591951,0.1844,0.15262718457059496,0.18044271284271285,0.13880563212336391
25,Federated,VGG13,0.10372373342514038,0.1982,0.17420089284673554,0.19819999999999996,0.15976574920576492,0.17800000000000002,0.14885447653517,0.17401377511377508,0.13212275651002803
26,Federated,VGG13,0.10213299860954285,0.2064,0.1900653797067399,0.20640000000000003,0.17086470927679365,0.2124,0.16729040974514608,0.2127238761238761,0.1598569022397806
27,Federated,VGG13,0.10087192282676696,0.2144,0.19874366545536087,0.21440000000000003,0.17923921877939517,0.22719999999999999,0.19061744474841197,0.2306661616161616,0.1795416761545457
28,Federated,VGG13,0.09986555814743042,0.2206,0.20773995809375329,0.22060000000000002,0.18548309615598435,0.22199999999999998,0.19037862703134945,0.2248793817293817,0.1759782873190256
29,Federated,VGG13,0.09910356028079986,0.2243,0.19528880699365384,0.22429999999999997,0.18479059624174257,0.21760000000000002,0.1660739991833645,0.21274727494727497,0.16371895627009506
30,Federated,VGG13,0.0971876134634018,0.237,0.22721350723057604,0.237,0.2023101499300074,0.2364,0.20375355695739325,0.23468066378066377,0.18839257291115968
31,Federated,VGG13,0.0962212165594101,0.2434,0.24148443081804744,0.2434,0.21012094901398817,0.22800000000000004,0.20014422976150392,0.23642274392274393,0.18460189453786166
32,Federated,VGG13,0.09516185441017151,0.2472,0.22693114133122155,0.24719999999999995,0.21177315514283127,0.2404,0.2057220105401994,0.2390105339105339,0.18919083523190497
33,Federated,VGG13,0.09380816586017608,0.2524,0.2505105517306302,0.25239999999999996,0.22161562837156945,0.2508,0.22698726806389344,0.24861370851370848,0.20908570777474628
34,Federated,VGG13,0.09325852885246277,0.2614,0.25713638430302616,0.2614,0.23160514654283443,0.2656,0.23001552049601584,0.26313694083694084,0.21677373586390275
35,Federated,VGG13,0.09192337470054626,0.2675,0.25711870610963194,0.2674999999999999,0.23650870970977458,0.2676,0.2372578701999754,0.2642205794205794,0.21915833207234875
36,Federated,VGG13,0.09119172029495239,0.2732,0.27078818622756623,0.27319999999999994,0.24057937641299598,0.2732,0.24893339941104645,0.27685238095238096,0.2263762522934473
37,Federated,VGG13,0.09002677485942841,0.2838,0.2744986340797014,0.28380000000000005,0.2541150325071653,0.2652,0.22948935704818058,0.271365367965368,0.22087394844129263
38,Federated,VGG13,0.08959559631347656,0.2813,0.2810728917164929,0.2813,0.2535168679556696,0.28,0.2524094803373441,0.28309373959373957,0.23805657903878524
39,Federated,VGG13,0.08817160143852235,0.2917,0.284280475513909,0.2917,0.2624747551165533,0.288,0.26623583605936546,0.2985402042402042,0.24665460104397016
40,Federated,VGG13,0.08744789836406708,0.2952,0.282126392502091,0.2952,0.26769181872706366,0.2928,0.27208522921866574,0.29052180597180594,0.24866808807030064
41,Federated,VGG13,0.0869004010438919,0.302,0.2873075914577192,0.30200000000000005,0.2736668351254326,0.3028,0.2620542402042402,0.29573492063492063,0.25021344287134767
42,Federated,VGG13,0.08560172095298767,0.3096,0.2978876225270177,0.3096,0.2825404261189022,0.3096,0.27556678992661965,0.3105624098124098,0.26099905711210464
43,Federated,VGG13,0.08488384627103805,0.3126,0.3037832979991636,0.3126,0.29009529969639436,0.3136,0.28233189444714213,0.31197792207792213,0.2699828237839545
