round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score
78,Centralized,Resnet50,0.19984806344509123,0.3526,0.36520875435277766,0.35259999999999997,0.3529213451282845
79,Centralized,Resnet50,0.20387804589271546,0.3458,0.3612272643997179,0.3458,0.34337022412430535
80,Centralized,Resnet50,0.20818532721996308,0.3493,0.36295882443662825,0.34930000000000005,0.3503272559403956
81,Centralized,Resnet50,0.24110331041812896,0.3457,0.37035656740871836,0.34570000000000006,0.3484812741670639
82,Centralized,Resnet50,0.19992308745384216,0.3582,0.3733674672410326,0.3581999999999999,0.36070430137514853
83,Centralized,Resnet50,0.19966756570339203,0.3576,0.3678273915732614,0.3576,0.35785937562814474
84,Centralized,Resnet50,0.23348717706203462,0.3541,0.36612969214131946,0.3541,0.35369486301418435
85,Centralized,Resnet50,0.223538929271698,0.3563,0.36982057157061016,0.3563000000000001,0.3558297580011843
86,Centralized,Resnet50,0.19866623904705047,0.3573,0.37447304061837394,0.35729999999999995,0.35917452405134837
87,Centralized,Resnet50,0.19965575313568115,0.354,0.3626650850154345,0.35400000000000004,0.3534016403212622
88,Centralized,Resnet50,0.22066405482292176,0.3509,0.3600476500984213,0.3509,0.3489075525657256
89,Centralized,Resnet50,0.2058292545080185,0.3584,0.37011753638778866,0.35840000000000005,0.3587868360225341
90,Centralized,Resnet50,0.19857535006999968,0.3583,0.37195712523035446,0.3582999999999999,0.3572471475666505
91,Centralized,Resnet50,0.19809855949878694,0.3589,0.36909427025982927,0.3589,0.3577052336952882
92,Centralized,Resnet50,0.21397158856391907,0.3517,0.3692678137339612,0.35169999999999996,0.3506859423681549
93,Centralized,Resnet50,0.2041973643541336,0.3614,0.3606186871646806,0.36140000000000005,0.3554914846862031
94,Centralized,Resnet50,0.20686387960910796,0.3513,0.3592599955099617,0.3513,0.34865054506881654
95,Centralized,Resnet50,0.23011477797031402,0.355,0.3564500981369519,0.355,0.3508495401148208
96,Centralized,Resnet50,0.19956762533187866,0.3558,0.36667748703666425,0.35580000000000006,0.35278555574133036
97,Centralized,Resnet50,0.1865044559240341,0.3665,0.37429367601226315,0.3665,0.3628395609303336
98,Centralized,Resnet50,0.21281892261505128,0.355,0.35991607269188836,0.355,0.35095751032737355
99,Centralized,Resnet50,0.19202286639213562,0.3579,0.3662463423647989,0.35790000000000005,0.3563174525613414
100,Centralized,Resnet50,0.21049673759937287,0.3598,0.36361516869767807,0.35980000000000006,0.35498814025467157
