round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score,d_accuracy,d_recall,d_precision,d_f1_score
20,Federated,Mobilenet_v2,0.1148547560930252,0.1373,0.13193675146686845,0.1373,0.11391081936629618,0.14200000000000002,0.13764589994329862,0.13901529581529584,0.11351489464028648
21,Federated,Mobilenet_v2,0.11318550274372101,0.1503,0.15029384448772257,0.15030000000000002,0.12724801753532897,0.14840000000000003,0.13684341918670268,0.14476777111777112,0.11508417119084617
22,Federated,Mobilenet_v2,0.1122082793712616,0.1502,0.14890352944393498,0.15019999999999997,0.12812690338014898,0.14479999999999998,0.1342541401037779,0.14326438006438008,0.11308716774479435
23,Federated,Mobilenet_v2,0.11041050653457642,0.1666,0.17389784855396404,0.1666,0.14618482662559043,0.1588,0.1424689830894939,0.15639891774891773,0.1302598384823624
24,Federated,Mobilenet_v2,0.1099486799478531,0.1699,0.17335646385209266,0.16990000000000002,0.15219375987423012,0.1804,0.17387013858436323,0.1774779220779221,0.15027909824750196
25,Federated,Mobilenet_v2,0.10856312658786774,0.1766,0.19380427777103817,0.1766,0.15773909545265702,0.1588,0.15215611496234732,0.15706974136974133,0.12733465317823514
26,Federated,Mobilenet_v2,0.10752536339759827,0.1789,0.18961694513880512,0.17890000000000003,0.1599823016609681,0.17720000000000002,0.16949552812146587,0.17465252525252523,0.14816885419801365
27,Federated,Mobilenet_v2,0.10677517058849335,0.186,0.1950997314002499,0.18600000000000003,0.16928213969027733,0.18919999999999998,0.1847630620266416,0.1941142857142857,0.16293238101175006
28,Federated,Mobilenet_v2,0.10561360983848572,0.1922,0.19647609266029842,0.19219999999999998,0.1765579526419336,0.19,0.17406536839812248,0.1913416305916306,0.16003408959311932
29,Federated,Mobilenet_v2,0.10463084688186645,0.1977,0.2107728103693744,0.1977,0.1827307417250481,0.1768,0.16455571321224502,0.1782866244866245,0.14704688958933107
30,Federated,Mobilenet_v2,0.10396039769649505,0.2025,0.20731546143181181,0.20250000000000004,0.18660668311526063,0.2016,0.1986461872505638,0.2080767399267399,0.17602305326357287
31,Federated,Mobilenet_v2,0.10335336780548096,0.202,0.22066272082629745,0.20199999999999996,0.1872229852698909,0.1996,0.19674422096651198,0.2039744311244311,0.17182320682802557
32,Federated,Mobilenet_v2,0.10226773440837861,0.2083,0.2084938961272213,0.20829999999999999,0.19140118492667718,0.21919999999999998,0.20901626285479225,0.2201025974025974,0.18973240120555374
33,Federated,Mobilenet_v2,0.10203661823272706,0.2115,0.22290617928663,0.2115,0.19695636916982115,0.21400000000000002,0.20765001561905586,0.21764401154401153,0.18637371775183584
34,Federated,Mobilenet_v2,0.10120337378978729,0.2194,0.2291958176886644,0.2194,0.20464930035460116,0.2164,0.20269023650927678,0.21675418470418467,0.18502271148647648
35,Federated,Mobilenet_v2,0.10171397116184235,0.2158,0.22771936784820412,0.2158,0.20167923955232514,0.1956,0.18850810012484936,0.192678638028638,0.16653484190693388
36,Federated,Mobilenet_v2,0.09981570544242858,0.2262,0.2310771868975774,0.2262,0.20984663729196545,0.22640000000000002,0.20422089789295667,0.21864985569985568,0.18980160395889434
37,Federated,Mobilenet_v2,0.09950788021087646,0.2249,0.2329858664478319,0.22490000000000002,0.20871772912372283,0.22999999999999998,0.20968627405099166,0.2315352178685512,0.19564660987861351
38,Federated,Mobilenet_v2,0.09906541614532471,0.231,0.23265738021939353,0.23099999999999998,0.2154961876321917,0.22200000000000003,0.20619336612483402,0.21725581085581083,0.18708196196090393
39,Federated,Mobilenet_v2,0.0984193570137024,0.232,0.23633072787280135,0.23199999999999998,0.21734703728698007,0.22480000000000003,0.21907706752273529,0.22547544862544866,0.19699269305383638
40,Federated,Mobilenet_v2,0.09785649633407592,0.2401,0.2423389332943396,0.24009999999999995,0.22469527328777822,0.2312,0.2265876493876494,0.23661132756132758,0.20376022193186277
41,Federated,Mobilenet_v2,0.09761829447746277,0.2364,0.24359850472818256,0.2364,0.2203695742038067,0.22599999999999998,0.21664598549598552,0.22244632034632034,0.19296468634340486
42,Federated,Mobilenet_v2,0.09677506170272827,0.2452,0.24623589151334713,0.2452,0.23074570722716525,0.2492,0.24219119330363775,0.24377332112332112,0.21578122100591637
43,Federated,Mobilenet_v2,0.09668563671112061,0.2423,0.24243762801526966,0.24229999999999996,0.22820584198604102,0.23279999999999998,0.22133518911429126,0.22196588966588965,0.19916293238731222
44,Federated,Mobilenet_v2,0.09655438792705535,0.2418,0.243367599820034,0.24179999999999996,0.2259116925748801,0.25680000000000003,0.2531051712563322,0.25641536796536796,0.22605865844245843
45,Federated,Mobilenet_v2,0.09613271763324738,0.2474,0.24795554344614243,0.24740000000000006,0.2317688327365847,0.2428,0.24218512046089447,0.2439894827394827,0.213678844306843
46,Federated,Mobilenet_v2,0.09499922058582307,0.2593,0.26014841738079886,0.2593,0.2447948035203951,0.26480000000000004,0.25300108943344235,0.26140151515151516,0.23285528706273756
47,Federated,Mobilenet_v2,0.09514498572349549,0.2538,0.2573984364854908,0.25379999999999997,0.23996253182751978,0.2464,0.2423194713839237,0.24565468975468976,0.2173720290692292
48,Federated,Mobilenet_v2,0.09451741979122162,0.2565,0.25107722173237634,0.2565,0.2415112632737075,0.27759999999999996,0.2688894900421216,0.2772923687423687,0.2453163211573428
49,Federated,Mobilenet_v2,0.09382337725162507,0.2633,0.2600457038566681,0.26330000000000003,0.24943387199560546,0.272,0.2698526672673731,0.27759314574314575,0.2429624486280833
50,Federated,Mobilenet_v2,0.09343770809173584,0.2652,0.2584614514857496,0.2652,0.25024972419561575,0.2616,0.2547532856032856,0.2683113275613276,0.23299744130998
51,Federated,Mobilenet_v2,0.09331307530403138,0.2655,0.26429585453374443,0.26549999999999996,0.2509904390589894,0.27,0.2719474377072203,0.2720160339660339,0.24207171595583094
52,Federated,Mobilenet_v2,0.09302630417346955,0.2685,0.2637122734070488,0.26849999999999996,0.2542476918856582,0.2696,0.26817769256886903,0.2723240981240981,0.2415314797517584
53,Federated,Mobilenet_v2,0.09253229074478149,0.2716,0.2726083405173313,0.27159999999999995,0.25886498586929346,0.2552,0.2533782814897521,0.24987611832611828,0.22466985327511207
54,Federated,Mobilenet_v2,0.09215689311027526,0.2722,0.2685281136596664,0.2722,0.2590407902753055,0.2796,0.2743567724672987,0.27910923520923514,0.2507305264253104
55,Federated,Mobilenet_v2,0.09173349440097808,0.2753,0.27005102097490563,0.2753,0.2607136663329807,0.2712,0.267756110264005,0.2674371739371739,0.23786880625944296
56,Federated,Mobilenet_v2,0.09151328983306885,0.2758,0.27266314660446583,0.2758,0.26329556292071254,0.2836,0.28495608362226005,0.2837088023088023,0.2544393628937282
57,Federated,Mobilenet_v2,0.0911347731590271,0.2794,0.2754756881324481,0.2794,0.2669041331722752,0.28759999999999997,0.2722933599080658,0.29172113997113996,0.2570950005036019
58,Federated,Mobilenet_v2,0.09093067786693573,0.2806,0.27798022367508823,0.2806,0.2678337630461429,0.2896,0.285858214008214,0.28677577422577427,0.25766262418352204
59,Federated,Mobilenet_v2,0.09039209275245666,0.2857,0.2840886317042605,0.28569999999999995,0.27498035137357557,0.2792,0.2778348668874985,0.27673037518037513,0.2525678946382285
60,Federated,Mobilenet_v2,0.09062901395559311,0.2807,0.28082707295288256,0.28069999999999995,0.2687368357627962,0.3016,0.302942755022755,0.30840115440115445,0.2760741366421232
61,Federated,Mobilenet_v2,0.09006872324943542,0.2859,0.28733493709493474,0.2859,0.27566652817021636,0.3052,0.3002535342108872,0.3016584804084804,0.2742277081924073
62,Federated,Mobilenet_v2,0.09006280910968781,0.2853,0.2843595679479813,0.2853,0.2743814559715954,0.29280000000000006,0.29124898858451487,0.2863824342324342,0.26363830447083914
63,Federated,Mobilenet_v2,0.08927453461885453,0.2915,0.28938473595457415,0.2915,0.28006356374588737,0.2896,0.28326254105371756,0.2868210123210123,0.25749730108586616
64,Federated,Mobilenet_v2,0.08929096519947052,0.2889,0.2865974213923129,0.28890000000000005,0.2775318675560589,0.29359999999999997,0.29915887723387724,0.29484215229215227,0.26549884628914105
65,Federated,Mobilenet_v2,0.0893867983341217,0.2884,0.290333736051311,0.2884,0.27914573867793946,0.29560000000000003,0.2935837873255056,0.29309660894660894,0.266431525308079
