round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score
24,Centralized,Googlenet,0.029835352483578027,0.7796,0.7805753413083812,0.7796000000000001,0.7793185852924887
25,Centralized,Googlenet,0.035288254591822624,0.7386,0.754611061005463,0.7386,0.7426972404595921
26,Centralized,Googlenet,0.030467214971780777,0.776,0.7805524397525456,0.776,0.7772291162975016
27,Centralized,Googlenet,0.03283971853554249,0.7698,0.7751909748833052,0.7698,0.7711139522099414
28,Centralized,Googlenet,0.030606293095648288,0.7809,0.7866975986850094,0.7808999999999999,0.7819006999884996
29,Centralized,Googlenet,0.03315049408897758,0.776,0.7874961803291805,0.776,0.778901806904643
30,Centralized,Googlenet,0.03377670111358166,0.776,0.7823613389994117,0.7759999999999999,0.773677304805873
31,Centralized,Googlenet,0.033741119518876074,0.7761,0.7789000165435164,0.7761,0.7758055479257089
32,Centralized,Googlenet,0.03512454150915146,0.7659,0.778062851077036,0.7659,0.7664942684922894
33,Centralized,Googlenet,0.059433885562419894,0.6449,0.7163816741396258,0.6449,0.6544320238030618
34,Centralized,Googlenet,0.03495469781011343,0.7702,0.7810380244345942,0.7702,0.7721188756548484
35,Centralized,Googlenet,0.03436542971283198,0.78,0.7863464614409942,0.78,0.7813997365054426
36,Centralized,Googlenet,0.03414060735106468,0.7815,0.7837378906756867,0.7815,0.7816010311268777
37,Centralized,Googlenet,0.036460784277319906,0.7731,0.7756872608752798,0.7730999999999999,0.7718965269493143
38,Centralized,Googlenet,0.03760227143317461,0.7661,0.7711876771662645,0.7661,0.7653944419979475
39,Centralized,Googlenet,0.032571986849606036,0.7909,0.7912364673324301,0.7909,0.7902451798990219
40,Centralized,Googlenet,0.03520536129623651,0.7779,0.7844426162658905,0.7779,0.7798891057274868
41,Centralized,Googlenet,0.03788828708380461,0.7636,0.7772197468342757,0.7636000000000001,0.763896155975619
42,Centralized,Googlenet,0.03387543067857623,0.7823,0.7865698871241126,0.7823,0.7839195973719226
43,Centralized,Googlenet,0.03342465151771903,0.7876,0.7876494536254184,0.7876,0.7865204159226632
44,Centralized,Googlenet,0.03810342334061861,0.7637,0.771365246060442,0.7637,0.7652147828004867
45,Centralized,Googlenet,0.03370854757577181,0.7857,0.7870540640294627,0.7857,0.7858008523905822
46,Centralized,Googlenet,0.06202280156612396,0.6897,0.7580928489345244,0.6897,0.6853931466642114
47,Centralized,Googlenet,0.03561028683185578,0.784,0.7836559014636963,0.784,0.7834194830658087
48,Centralized,Googlenet,0.038271590469777586,0.7669,0.7745729991995589,0.7669,0.7677407839909576
49,Centralized,Googlenet,0.03699514662623406,0.7738,0.7736920847153177,0.7737999999999999,0.7723854165210955
50,Centralized,Googlenet,0.04032991680651903,0.76,0.7706314885005137,0.76,0.7628238432395176
51,Centralized,Googlenet,0.06182557615339756,0.6804,0.7086787954921936,0.6804,0.6734730931997832
52,Centralized,Googlenet,0.03635825523016974,0.775,0.7792083515979009,0.7750000000000001,0.7754168557097606
53,Centralized,Googlenet,0.035891402854770424,0.7825,0.7845546989821173,0.7825,0.7828337416165403
54,Centralized,Googlenet,0.042365277135372165,0.7605,0.7671835281003901,0.7605,0.7586105918490088
55,Centralized,Googlenet,0.03887439101412892,0.773,0.7729286395245527,0.773,0.7719622957913123
56,Centralized,Googlenet,0.03871130518689752,0.7829,0.7843882050294667,0.7828999999999999,0.7828336103288492
57,Centralized,Googlenet,0.037859990175813436,0.782,0.786585534305562,0.782,0.7833338099920683
58,Centralized,Googlenet,0.03624545755716972,0.7899,0.7921228504892068,0.7899,0.7897613300867187
59,Centralized,Googlenet,0.03587937537878752,0.7854,0.787005190100917,0.7854,0.7856895234553051
60,Centralized,Googlenet,0.03621757893562317,0.7869,0.7853243454450967,0.7868999999999999,0.7858562507126078
61,Centralized,Googlenet,0.03664402217566967,0.7821,0.7841384059958123,0.7821,0.7826007268425755
62,Centralized,Googlenet,0.03874305295050144,0.7857,0.7890433920324877,0.7857000000000001,0.7864651736895476
63,Centralized,Googlenet,0.040955304218828675,0.772,0.773833485307731,0.772,0.771528597015624
64,Centralized,Googlenet,0.035667262308299544,0.7855,0.7884939632817479,0.7855000000000001,0.7859012195373247
65,Centralized,Googlenet,0.03987021496221423,0.7805,0.7815900593340568,0.7805,0.7801156997450737
66,Centralized,Googlenet,0.03760409259479493,0.7866,0.7868668199426732,0.7865999999999999,0.7862379573415286
67,Centralized,Googlenet,0.037927912487089634,0.7808,0.7835138289789199,0.7807999999999999,0.7804673409757792
68,Centralized,Googlenet,0.03754560765773058,0.7839,0.7874974468525914,0.7839,0.7847938164900139
69,Centralized,Googlenet,0.041504875805974006,0.774,0.7787351926969399,0.774,0.775064474868603
70,Centralized,Googlenet,0.03674896704405546,0.789,0.7911662812847231,0.7889999999999999,0.7893258535347981
71,Centralized,Googlenet,0.03835775851011276,0.7905,0.7903809278632533,0.7905,0.7901811250022173
72,Centralized,Googlenet,0.03827553836982697,0.7873,0.7872756434336841,0.7872999999999999,0.7870643685919285
73,Centralized,Googlenet,0.04000892499536276,0.7841,0.7884693707305052,0.7841,0.7845373373520996
74,Centralized,Googlenet,0.0412733250439167,0.7684,0.7776347409841741,0.7684,0.7687088726252642
75,Centralized,Googlenet,0.03817774933129549,0.785,0.7850433241578206,0.7849999999999999,0.7840125320314322
76,Centralized,Googlenet,0.03854492197707295,0.7904,0.7927256846104542,0.7904,0.7900290656499928
77,Centralized,Googlenet,0.03733418818861246,0.7877,0.7881488859606244,0.7876999999999998,0.7866743827322157
78,Centralized,Googlenet,0.037483056114614006,0.7883,0.7910182581129327,0.7883,0.7890216761725919
79,Centralized,Googlenet,0.07599446635842323,0.6366,0.7073131892455965,0.6365999999999999,0.6178360305928743
80,Centralized,Googlenet,0.035658817940950396,0.784,0.7829061820703885,0.784,0.7829263750757287
81,Centralized,Googlenet,0.03604962327927351,0.7878,0.78905664724643,0.7878000000000001,0.7876022725471558
