round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score
78,Centralized,Resnet34,0.06336573491692543,0.7166,0.7221725931563705,0.7166000000000001,0.7133498882500813
79,Centralized,Resnet34,0.06313155100941659,0.7238,0.7288834117790278,0.7238,0.7236885720446136
80,Centralized,Resnet34,0.05990011480152607,0.734,0.7362208232438572,0.7340000000000001,0.7324156963063723
81,Centralized,Resnet34,0.05715986087322235,0.7399,0.7391380638440813,0.7398999999999999,0.7387521494143914
82,Centralized,Resnet34,0.05862226864993572,0.7327,0.7348344030880896,0.7327,0.7321332203874157
83,Centralized,Resnet34,0.05930975906848907,0.7318,0.7305380292624107,0.7318000000000001,0.7305346697538838
84,Centralized,Resnet34,0.060218956270813945,0.7277,0.7290477633992024,0.7276999999999999,0.7258556890675822
85,Centralized,Resnet34,0.05683112691231072,0.7396,0.7392990938038355,0.7396,0.739078716367451
86,Centralized,Resnet34,0.05769084914326668,0.7398,0.7393169181556113,0.7398,0.7394456543311795
87,Centralized,Resnet34,0.05932575681805611,0.7419,0.7447620374840119,0.7419,0.7424830594513845
88,Centralized,Resnet34,0.058548268604278565,0.7353,0.7371037797577811,0.7353,0.7350804481068347
89,Centralized,Resnet34,0.05775622427165508,0.7383,0.74127837939068,0.7383,0.7383542373524532
90,Centralized,Resnet34,0.061170723921060564,0.7303,0.735798009194599,0.7303,0.7310745897203678
91,Centralized,Resnet34,0.0608462255269289,0.7348,0.7326374919719295,0.7348,0.732537575387323
92,Centralized,Resnet34,0.06287160263210535,0.7239,0.7298455703127856,0.7239,0.7246110577044835
93,Centralized,Resnet34,0.06028904857635498,0.7324,0.7321682790933537,0.7323999999999999,0.7313067666365816
94,Centralized,Resnet34,0.06109599784910679,0.7356,0.7356031868860777,0.7355999999999999,0.7348585664111031
95,Centralized,Resnet34,0.06148166147470474,0.7338,0.7364325995239577,0.7338,0.7347281529120647
96,Centralized,Resnet34,0.05988006217777729,0.7387,0.7373915886479223,0.7387,0.7377795744573467
97,Centralized,Resnet34,0.06032131957989186,0.7421,0.7409270547604446,0.7421,0.7406983384829735
98,Centralized,Resnet34,0.06050551399588585,0.7369,0.7365876797086306,0.7369,0.7365098666075437
99,Centralized,Resnet34,0.06196822162270546,0.7422,0.7429261572025807,0.7422000000000001,0.7414977800889411
100,Centralized,Resnet34,0.07303310478888451,0.7114,0.7327435615442471,0.7114,0.7174815902594356
