round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score
68,Centralized,VGG13,0.03970774160306901,0.8044,0.8053316719713026,0.8044,0.8038644007376867
69,Centralized,VGG13,0.046441032492369416,0.8024,0.8062276011939694,0.8023999999999999,0.8021045969061262
70,Centralized,VGG13,0.04779847704768181,0.8065,0.8049560909484057,0.8065,0.805141172494728
71,Centralized,VGG13,0.04912520161084831,0.8083,0.8077545417844648,0.8083,0.8078594877105866
72,Centralized,VGG13,0.04944763403087855,0.8082,0.8073209524024609,0.8081999999999999,0.8076878850398022
73,Centralized,VGG13,0.04991674641547725,0.8086,0.8079533266907204,0.8085999999999999,0.8082219562914933
74,Centralized,VGG13,0.050209227995201944,0.8092,0.8085759230080125,0.8091999999999999,0.8088250964425935
75,Centralized,VGG13,0.05053334635421634,0.8088,0.808200499347608,0.8088,0.8084353045703269
76,Centralized,VGG13,0.05065144084095955,0.8086,0.807993932901325,0.8086,0.8082371863896162
77,Centralized,VGG13,0.05091064020246267,0.8091,0.8085450179905717,0.8090999999999999,0.8087639609426736
78,Centralized,VGG13,0.051126568403095006,0.8092,0.8086434577175364,0.8091999999999999,0.808861678956263
79,Centralized,VGG13,0.05129088187292218,0.8094,0.8088451890113273,0.8093999999999999,0.8090584833037212
80,Centralized,VGG13,0.05150412272680551,0.8095,0.8089540097246255,0.8094999999999999,0.809161556277018
81,Centralized,VGG13,0.05172596416771412,0.8097,0.8091543087506465,0.8097000000000001,0.8093629330280432
82,Centralized,VGG13,0.05187686543911695,0.8097,0.8091137200971875,0.8097,0.8093393669497251
83,Centralized,VGG13,0.052022415757924316,0.8098,0.8092238250373223,0.8098000000000001,0.809437437184959
84,Centralized,VGG13,0.05213102925345302,0.8099,0.809351236409726,0.8099000000000001,0.8095529693687468
85,Centralized,VGG13,0.05222318065911531,0.8097,0.8091608250950246,0.8097,0.8093584679878061
86,Centralized,VGG13,0.05240148118529469,0.8098,0.8092769145642903,0.8098000000000001,0.8094661624579335
87,Centralized,VGG13,0.05249327101632953,0.8098,0.8092635879980052,0.8098000000000001,0.8094514241488635
88,Centralized,VGG13,0.052719729429483414,0.8102,0.8096593940128441,0.8102,0.8098512625617197
89,Centralized,VGG13,0.052752631448325704,0.8097,0.8092180414913199,0.8097000000000001,0.8093857636320632
90,Centralized,VGG13,0.052830018308013676,0.8101,0.8096025701913891,0.8101,0.80977406663445
91,Centralized,VGG13,0.05299362124353647,0.8099,0.8094317619994678,0.8099000000000001,0.8095879757911405
92,Centralized,VGG13,0.05307428185418248,0.8097,0.8091686287447152,0.8097,0.8093540738454104
93,Centralized,VGG13,0.05319483034601435,0.8099,0.8093672594999802,0.8099000000000001,0.80954520982706
94,Centralized,VGG13,0.0532660605493933,0.8101,0.8095975279027477,0.8100999999999999,0.8097656493780493
95,Centralized,VGG13,0.0534719557762146,0.8101,0.809632952401467,0.8100999999999999,0.8097853804692733
96,Centralized,VGG13,0.05354320339933038,0.8102,0.809703623556557,0.8102,0.8098706971149816
97,Centralized,VGG13,0.05376265044137835,0.8103,0.8098641672443859,0.8103,0.8099930342739142
98,Centralized,VGG13,0.053679452182352545,0.8105,0.8100657402130496,0.8105,0.8101974198612298
99,Centralized,VGG13,0.05372556979805231,0.8101,0.8096314820842441,0.8100999999999999,0.8097779495433672
100,Centralized,VGG13,0.05395800915658474,0.8104,0.8099641237702686,0.8103999999999999,0.8100910511920276
