round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score
1,Centralized,VGG19,0.05168988115787506,0.3565,0.34377637332350075,0.3565,0.32602126289583866
2,Centralized,VGG19,0.044104370254278186,0.4776,0.5468910599551539,0.47759999999999997,0.4703404914877821
3,Centralized,VGG19,0.035612024825811384,0.6041,0.6144568232458826,0.6041000000000001,0.587004780619853
4,Centralized,VGG19,0.03212934220731258,0.6508,0.6617766409305584,0.6507999999999999,0.6461489820486821
5,Centralized,VGG19,0.03913326518535614,0.596,0.6940019669943013,0.596,0.6166221523947495
6,Centralized,VGG19,0.027548189136385917,0.6993,0.7317265878352499,0.6992999999999999,0.7067770537033111
7,Centralized,VGG19,0.05280178787112236,0.5588,0.6879519382884215,0.5588,0.5692943349358187
8,Centralized,VGG19,0.02436997231543064,0.747,0.767803869013503,0.7470000000000001,0.7489188378597608
9,Centralized,VGG19,0.027164962896704673,0.7336,0.755049575204322,0.7336,0.7302537745445273
10,Centralized,VGG19,0.024792539793998,0.7585,0.7639443635840745,0.7585000000000001,0.7517207109281879
11,Centralized,VGG19,0.02633614633381367,0.7568,0.785710138338741,0.7567999999999999,0.7651475298536055
12,Centralized,VGG19,0.025569553378224374,0.7653,0.7943585842599832,0.7653000000000001,0.7698609723114757
13,Centralized,VGG19,0.025363037049770356,0.7829,0.7887460753583855,0.7829,0.7839300654125881
14,Centralized,VGG19,0.029748114904761314,0.7638,0.7767438696903175,0.7638,0.7638727390498292
15,Centralized,VGG19,0.025399644133448602,0.7848,0.7841424369625654,0.7848,0.7829374659903185
16,Centralized,VGG19,0.033152402618527414,0.7515,0.7775952138817078,0.7515000000000001,0.7517325001345948
17,Centralized,VGG19,0.02841716120056808,0.779,0.7917278160660187,0.7789999999999999,0.7815006589232604
18,Centralized,VGG19,0.027139411075413226,0.7893,0.7966912007479459,0.7893,0.7895336542406654
19,Centralized,VGG19,0.029031894114241005,0.7924,0.7960598058976607,0.7924,0.792185983899666
20,Centralized,VGG19,0.02750668083354831,0.7969,0.7975362263968487,0.7969,0.7966699285763458
21,Centralized,VGG19,0.031119992887973784,0.7966,0.7961730548157899,0.7966,0.79589809504482
22,Centralized,VGG19,0.027700319351255893,0.796,0.7979791666382968,0.796,0.7953288160113118
23,Centralized,VGG19,0.029878971410542726,0.7864,0.7962894040394766,0.7864,0.7881014418143245
24,Centralized,VGG19,0.031351820835098625,0.791,0.7968600132238566,0.791,0.7917309866615654
25,Centralized,VGG19,0.028366982865333557,0.8023,0.8056276703998787,0.8023,0.8030416501854383
26,Centralized,VGG19,0.03520473207905889,0.7779,0.7861310564459587,0.7779,0.7762192857297181
27,Centralized,VGG19,0.036349992460012436,0.7947,0.8065275356383989,0.7947,0.79766147345652
28,Centralized,VGG19,0.03500165978334844,0.7835,0.7930819549869512,0.7835,0.7841528340318904
29,Centralized,VGG19,0.03216645392179489,0.7996,0.7972662527473233,0.7996,0.7979761934093572
