round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score,d_accuracy,d_recall,d_precision,d_f1_score
1,Federated,Googlenet,0.07299518322944641,0.1,0.01,0.1,0.01818181818181818,0.1032,0.01032,0.1,0.018686248878752847
2,Federated,Googlenet,0.07357254807949067,0.1,0.01,0.1,0.01818181818181818,0.1016,0.010159999999999999,0.1,0.01844436501748959
3,Federated,Googlenet,0.07388324778079987,0.1205,0.02650055051508175,0.12050000000000001,0.04045030655881292,0.1132,0.025205643626910586,0.11607176604030282,0.03795718663564068
4,Federated,Googlenet,0.06611962778568267,0.2121,0.274664776249398,0.2121,0.15236838329667832,0.2132,0.2972477200694029,0.21800874285906086,0.15835181985868135
5,Federated,Googlenet,0.05554989168643951,0.3652,0.4422510797136461,0.3652,0.35997226202284816,0.3656,0.45636557717844217,0.3665452871203322,0.3654901174399986
6,Federated,Googlenet,0.047456757390499114,0.4614,0.4965208965638673,0.4614,0.46048512083986354,0.4516,0.48341413031831476,0.4517663810494021,0.4489455704991716
7,Federated,Googlenet,0.042098285937309264,0.5297,0.5476065420823131,0.5297000000000001,0.5296160357266072,0.5119999999999999,0.5337662684262842,0.5127673627258005,0.5109642291166383
8,Federated,Googlenet,0.0390555569767952,0.5556,0.5573674684459335,0.5556000000000001,0.5526949729493439,0.5408000000000001,0.5443539441323997,0.5398308405756217,0.5373105992581955
9,Federated,Googlenet,0.03679950488805771,0.5868,0.5934446372664187,0.5868,0.58384345935731,0.5751999999999999,0.5851109746365266,0.5799582584388658,0.5748679634286588
10,Federated,Googlenet,0.034584080940485,0.607,0.6135702270306371,0.607,0.6064395921247567,0.5912,0.5998305912758297,0.5951851502118501,0.5929054481984688
11,Federated,Googlenet,0.03346085498929024,0.6222,0.6383748587314877,0.6222,0.6241644286769193,0.6172,0.6320283161039076,0.6171886706990655,0.6180397315717032
12,Federated,Googlenet,0.03117369147539139,0.65,0.6598881756507249,0.65,0.651102475022863,0.6432,0.655350151840848,0.6460684732287628,0.6460189133101496
13,Federated,Googlenet,0.030030679094791412,0.666,0.6724950453506242,0.666,0.6673452827786829,0.6652,0.6718534950646697,0.6687230880920543,0.66759978542099
14,Federated,Googlenet,0.02914811456799507,0.6746,0.6867341549968984,0.6746000000000001,0.6763362032463389,0.6736,0.6839862948118552,0.6729942064718406,0.6733210878224398
